date,fips,county,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-05-12,12115,Sarasota,-35.0,-16.0,-16.0,-23.0,-32.0,11.0
2020-05-12,12117,Seminole,-26.0,-10.0,-2.0,-33.0,-47.0,18.0
2020-05-12,12119,Sumter,-37.0,-15.0,-38.0,-3.0,-27.0,8.0
2020-05-12,12121,Suwannee,-10.0,1.0,,,-27.0,7.0
2020-05-12,12123,Taylor,,,,,-18.0,
2020-05-12,12125,Union,,,,,-26.0,
2020-05-12,12127,Volusia,-20.0,-4.0,11.0,-24.0,-35.0,11.0
2020-05-12,12129,Wakulla,,,,,-40.0,13.0
2020-05-12,12131,Walton,-17.0,1.0,23.0,-5.0,-25.0,8.0
2020-05-12,12133,Washington,,,,,-24.0,
2020-05-13,12001,Alachua,-32.0,-14.0,-20.0,-38.0,-41.0,17.0
2020-05-13,12003,Baker,,,,,-28.0,
2020-05-13,12005,Bay,-4.0,1.0,31.0,-22.0,-25.0,8.0
2020-05-13,12007,Bradford,,17.0,,,-27.0,
2020-05-13,12009,Brevard,-21.0,-9.0,-6.0,-15.0,-37.0,13.0
2020-05-13,12011,Broward,-38.0,-17.0,-38.0,-58.0,-44.0,21.0
2020-05-13,12013,Calhoun,,,,,-24.0,
2020-05-13,12015,Charlotte,-30.0,-9.0,-18.0,-21.0,-29.0,9.0
2020-05-13,12017,Citrus,-18.0,-6.0,16.0,,-25.0,8.0
2020-05-13,12019,Clay,-10.0,-3.0,12.0,,-37.0,13.0
2020-05-13,12021,Collier,-38.0,-24.0,-47.0,-22.0,-34.0,12.0
2020-05-13,12023,Columbia,-9.0,6.0,,-14.0,-24.0,8.0
2020-05-13,12027,DeSoto,-21.0,0.0,-33.0,,-20.0,7.0
2020-05-13,12029,Dixie,,,,,-13.0,
2020-05-13,12031,Duval,-18.0,-4.0,20.0,-32.0,-39.0,15.0
2020-05-13,12033,Escambia,-9.0,7.0,73.0,-18.0,-31.0,10.0
2020-05-13,12035,Flagler,-18.0,-8.0,-5.0,,-34.0,11.0
2020-05-13,12037,Franklin,,,,,-20.0,
2020-05-13,12039,Gadsden,,-5.0,,-19.0,-30.0,12.0
2020-05-13,12041,Gilchrist,,,,,-25.0,
2020-05-13,12043,Glades,,,,-5.0,-17.0,
2020-05-13,12045,Gulf,,,,,-25.0,
2020-05-13,12047,Hamilton,,,,-12.0,-13.0,
2020-05-13,12049,Hardee,,-11.0,-41.0,,-25.0,
2020-05-13,12051,Hendry,-20.0,-15.0,-47.0,,-27.0,9.0
2020-05-13,12053,Hernando,-13.0,1.0,-6.0,,-33.0,10.0
2020-05-13,12055,Highlands,-28.0,-11.0,-40.0,,-26.0,7.0
2020-05-13,12057,Hillsborough,-25.0,-13.0,-8.0,-52.0,-43.0,17.0
2020-05-13,12059,Holmes,,,,,-24.0,
2020-05-13,12061,Indian River,-28.0,-14.0,-5.0,-26.0,-31.0,10.0
2020-05-13,12063,Jackson,-1.0,-1.0,,3.0,-23.0,8.0
2020-05-13,12065,Jefferson,,,,-31.0,-31.0,
2020-05-13,12067,Lafayette,,,,,-26.0,
2020-05-13,12069,Lake,-20.0,-8.0,-14.0,-32.0,-34.0,12.0
2020-05-13,12071,Lee,-33.0,-17.0,-39.0,-58.0,-34.0,12.0
2020-05-13,12073,Leon,-26.0,-9.0,12.0,-51.0,-47.0,18.0
2020-05-13,12075,Levy,2.0,-1.0,,,-23.0,7.0
2020-05-13,12077,Liberty,,,,,-36.0,
2020-05-13,12079,Madison,,,,-15.0,-21.0,
2020-05-13,12081,Manatee,-28.0,-11.0,4.0,-36.0,-32.0,12.0
2020-05-13,12083,Marion,-14.0,-5.0,-6.0,8.0,-26.0,9.0
2020-05-13,12085,Martin,-25.0,-16.0,-9.0,-10.0,-33.0,12.0
2020-05-13,12086,Miami-Dade,-40.0,-20.0,-52.0,-57.0,-41.0,21.0
2020-05-13,12087,Monroe,-59.0,-41.0,-72.0,-67.0,-39.0,14.0
2020-05-13,12089,Nassau,-12.0,-2.0,25.0,,-29.0,11.0
2020-05-13,12091,Okaloosa,-10.0,3.0,67.0,-25.0,-30.0,10.0
2020-05-13,12093,Okeechobee,-22.0,-9.0,-37.0,-59.0,-26.0,7.0
2020-05-13,12095,Orange,-44.0,-20.0,-56.0,-70.0,-46.0,19.0
2020-05-13,12097,Osceola,-34.0,-18.0,-19.0,-41.0,-44.0,18.0
2020-05-13,12099,Palm Beach,-35.0,-18.0,-34.0,-48.0,-39.0,17.0
2020-05-13,12101,Pasco,-18.0,-7.0,-11.0,0.0,-37.0,13.0
2020-05-13,12103,Pinellas,-26.0,-10.0,36.0,-28.0,-38.0,14.0
2020-05-13,12105,Polk,-17.0,-10.0,-16.0,-16.0,-34.0,13.0
2020-05-13,12107,Putnam,-3.0,5.0,-1.0,,-26.0,8.0
2020-05-13,12109,St. Johns,-20.0,0.0,5.0,-7.0,-43.0,15.0
2020-05-13,12111,St. Lucie,-20.0,-10.0,-11.0,-2.0,-33.0,13.0
2020-05-13,12113,Santa Rosa,6.0,6.0,65.0,,-31.0,10.0
2020-05-13,12115,Sarasota,-34.0,-17.0,-16.0,-26.0,-32.0,11.0
2020-05-13,12117,Seminole,-25.0,-11.0,5.0,-31.0,-47.0,18.0
2020-05-13,12119,Sumter,-32.0,-16.0,-37.0,-8.0,-29.0,8.0
2020-05-13,12121,Suwannee,-11.0,-5.0,,-16.0,-27.0,7.0
2020-05-13,12123,Taylor,,,,,-19.0,
2020-05-13,12125,Union,,,,,-30.0,
2020-05-13,12127,Volusia,-20.0,-4.0,19.0,-26.0,-35.0,12.0
2020-05-13,12129,Wakulla,,,,,-38.0,13.0
2020-05-13,12131,Walton,-12.0,0.0,36.0,-4.0,-25.0,7.0
2020-05-13,12133,Washington,,,,,-25.0,
2020-05-14,12001,Alachua,-32.0,-13.0,-20.0,-39.0,-41.0,17.0
2020-05-14,12003,Baker,-1.0,5.0,,,-27.0,
2020-05-14,12005,Bay,-3.0,4.0,20.0,-21.0,-25.0,9.0
2020-05-14,12007,Bradford,-14.0,15.0,,,-25.0,
2020-05-14,12009,Brevard,-23.0,-9.0,-8.0,-19.0,-37.0,13.0
2020-05-14,12011,Broward,-41.0,-17.0,-45.0,-61.0,-45.0,20.0
2020-05-14,12013,Calhoun,,,,,-25.0,
2020-05-14,12015,Charlotte,-31.0,-10.0,-19.0,-15.0,-29.0,7.0
2020-05-14,12017,Citrus,-17.0,-7.0,1.0,,-25.0,6.0
2020-05-14,12019,Clay,-12.0,-3.0,21.0,,-37.0,13.0
2020-05-14,12021,Collier,-40.0,-23.0,-58.0,-34.0,-36.0,10.0
2020-05-14,12023,Columbia,-8.0,2.0,-22.0,-8.0,-24.0,6.0
2020-05-14,12027,DeSoto,-26.0,-6.0,-41.0,,-21.0,4.0
2020-05-14,12029,Dixie,,,,,-15.0,
2020-05-14,12031,Duval,-18.0,-4.0,26.0,-33.0,-39.0,12.0
2020-05-14,12033,Escambia,-13.0,3.0,45.0,-24.0,-30.0,11.0
2020-05-14,12035,Flagler,-18.0,-10.0,-15.0,,-33.0,9.0
2020-05-14,12037,Franklin,,,,,-23.0,
2020-05-14,12039,Gadsden,-12.0,0.0,,-15.0,-29.0,10.0
2020-05-14,12041,Gilchrist,,,,,-23.0,
2020-05-14,12043,Glades,,,,-6.0,-21.0,
2020-05-14,12045,Gulf,,,,,-26.0,
2020-05-14,12047,Hamilton,,,,-22.0,-21.0,
2020-05-14,12049,Hardee,-22.0,-8.0,-34.0,,-25.0,
2020-05-14,12051,Hendry,-17.0,-10.0,-57.0,,-24.0,8.0
2020-05-14,12053,Hernando,-13.0,1.0,-14.0,,-33.0,8.0
2020-05-14,12055,Highlands,-29.0,-12.0,-44.0,,-25.0,5.0
2020-05-14,12057,Hillsborough,-27.0,-14.0,-16.0,-53.0,-43.0,17.0
2020-05-14,12059,Holmes,,,,,-21.0,
2020-05-14,12061,Indian River,-28.0,-14.0,-9.0,-20.0,-32.0,8.0
2020-05-14,12063,Jackson,-1.0,1.0,,-1.0,-20.0,5.0
2020-05-14,12065,Jefferson,,,,-29.0,-32.0,
2020-05-14,12067,Lafayette,,,,,-23.0,
2020-05-14,12069,Lake,-23.0,-8.0,-21.0,-30.0,-34.0,10.0
2020-05-14,12071,Lee,-34.0,-17.0,-44.0,-57.0,-35.0,10.0
2020-05-14,12073,Leon,-27.0,-10.0,13.0,-54.0,-47.0,19.0
2020-05-14,12075,Levy,4.0,1.0,-9.0,,-24.0,5.0
2020-05-14,12077,Liberty,,,,,-27.0,
2020-05-14,12079,Madison,,,,-12.0,-16.0,
2020-05-14,12081,Manatee,-29.0,-12.0,2.0,-31.0,-32.0,12.0
2020-05-14,12083,Marion,-17.0,-4.0,-7.0,-2.0,-25.0,7.0
2020-05-14,12085,Martin,-29.0,-17.0,-17.0,-9.0,-33.0,11.0
2020-05-14,12086,Miami-Dade,-43.0,-22.0,-65.0,-61.0,-43.0,20.0
2020-05-14,12087,Monroe,-67.0,-48.0,-84.0,-79.0,-46.0,20.0
2020-05-14,12089,Nassau,-13.0,-3.0,20.0,,-30.0,9.0
2020-05-14,12091,Okaloosa,-11.0,3.0,41.0,-28.0,-31.0,11.0
2020-05-14,12093,Okeechobee,-23.0,-8.0,-41.0,-61.0,-24.0,5.0
2020-05-14,12095,Orange,-45.0,-20.0,-59.0,-69.0,-48.0,19.0
2020-05-14,12097,Osceola,-35.0,-19.0,-20.0,-43.0,-45.0,16.0
2020-05-14,12099,Palm Beach,-36.0,-18.0,-43.0,-51.0,-40.0,18.0
2020-05-14,12101,Pasco,-17.0,-7.0,-12.0,-8.0,-37.0,12.0
2020-05-14,12103,Pinellas,-27.0,-11.0,25.0,-28.0,-39.0,13.0
2020-05-14,12105,Polk,-19.0,-9.0,-15.0,-16.0,-35.0,11.0
2020-05-14,12107,Putnam,-7.0,0.0,2.0,,-25.0,6.0
2020-05-14,12109,St. Johns,-20.0,-3.0,1.0,-11.0,-43.0,15.0
2020-05-14,12111,St. Lucie,-22.0,-7.0,-11.0,-11.0,-34.0,11.0
2020-05-14,12113,Santa Rosa,6.0,5.0,44.0,,-31.0,11.0
2020-05-14,12115,Sarasota,-35.0,-20.0,-20.0,-28.0,-33.0,11.0
2020-05-14,12117,Seminole,-27.0,-11.0,-3.0,-43.0,-49.0,18.0
2020-05-14,12119,Sumter,-34.0,-15.0,-38.0,-5.0,-28.0,8.0
2020-05-14,12121,Suwannee,-11.0,-4.0,,,-27.0,6.0
2020-05-14,12123,Taylor,-11.0,15.0,,,-17.0,
2020-05-14,12125,Union,,,,,-24.0,
2020-05-14,12127,Volusia,-19.0,-6.0,5.0,-27.0,-36.0,9.0
2020-05-14,12129,Wakulla,-2.0,8.0,,,-40.0,11.0
2020-05-14,12131,Walton,-10.0,-2.0,27.0,-2.0,-23.0,5.0
2020-05-14,12133,Washington,-8.0,19.0,,,-23.0,
2020-05-15,12001,Alachua,-34.0,-14.0,-23.0,-40.0,-41.0,17.0
2020-05-15,12003,Baker,-4.0,10.0,,,-29.0,
2020-05-15,12005,Bay,-3.0,3.0,42.0,-20.0,-25.0,9.0
2020-05-15,12007,Bradford,-22.0,8.0,,,-29.0,
2020-05-15,12009,Brevard,-26.0,-11.0,-18.0,-27.0,-36.0,14.0
2020-05-15,12011,Broward,-46.0,-23.0,-60.0,-67.0,-46.0,25.0
2020-05-15,12013,Calhoun,,,,,-26.0,
2020-05-15,12015,Charlotte,-32.0,-12.0,-38.0,-20.0,-30.0,11.0
2020-05-15,12017,Citrus,-19.0,-7.0,-9.0,,-27.0,9.0
2020-05-15,12019,Clay,-16.0,2.0,1.0,,-37.0,14.0
2020-05-15,12021,Collier,-41.0,-25.0,-66.0,-36.0,-35.0,15.0
2020-05-15,12023,Columbia,-15.0,-1.0,-14.0,-9.0,-26.0,10.0
2020-05-15,12027,DeSoto,-23.0,-7.0,-37.0,,-23.0,8.0
2020-05-15,12029,Dixie,,,,,-15.0,
2020-05-15,12031,Duval,-20.0,-3.0,16.0,-32.0,-39.0,14.0
2020-05-15,12033,Escambia,-16.0,2.0,57.0,-13.0,-30.0,10.0
2020-05-15,12035,Flagler,-21.0,-8.0,-16.0,,-35.0,12.0
2020-05-15,12037,Franklin,,,,,-19.0,
2020-05-15,12039,Gadsden,-18.0,-3.0,,-20.0,-30.0,13.0
2020-05-15,12041,Gilchrist,,,,,-25.0,
2020-05-15,12043,Glades,,,-73.0,,-20.0,
2020-05-15,12045,Gulf,,,,,-26.0,
2020-05-15,12047,Hamilton,,,,-25.0,-19.0,
2020-05-15,12049,Hardee,-29.0,-13.0,-30.0,,-28.0,
2020-05-15,12051,Hendry,-22.0,-14.0,-54.0,,-28.0,12.0
2020-05-15,12053,Hernando,-14.0,-2.0,-10.0,,-34.0,12.0
2020-05-15,12055,Highlands,-31.0,-11.0,-47.0,,-25.0,8.0
2020-05-15,12057,Hillsborough,-28.0,-13.0,-19.0,-52.0,-42.0,17.0
2020-05-15,12059,Holmes,,,,,-25.0,
2020-05-15,12061,Indian River,-30.0,-18.0,-25.0,-29.0,-33.0,13.0
2020-05-15,12063,Jackson,-9.0,-1.0,,-11.0,-23.0,9.0
2020-05-15,12065,Jefferson,,,,-34.0,-31.0,
2020-05-15,12067,Lafayette,,,,,-24.0,
2020-05-15,12069,Lake,-23.0,-8.0,-21.0,-38.0,-34.0,13.0
2020-05-15,12071,Lee,-35.0,-16.0,-49.0,-58.0,-35.0,14.0
2020-05-15,12073,Leon,-28.0,-10.0,27.0,-47.0,-45.0,19.0
2020-05-15,12075,Levy,-6.0,-4.0,-3.0,,-26.0,8.0
2020-05-15,12077,Liberty,,,,,-34.0,
2020-05-15,12079,Madison,,,,-14.0,-18.0,
2020-05-15,12081,Manatee,-32.0,-13.0,-21.0,-37.0,-32.0,14.0
2020-05-15,12083,Marion,-20.0,-5.0,-19.0,-11.0,-26.0,10.0
2020-05-15,12085,Martin,-33.0,-19.0,-43.0,-33.0,-34.0,15.0
2020-05-15,12086,Miami-Dade,-46.0,-24.0,-69.0,-64.0,-43.0,25.0
2020-05-15,12087,Monroe,-57.0,-37.0,-69.0,-68.0,-40.0,15.0
2020-05-15,12089,Nassau,-15.0,-1.0,38.0,,-29.0,11.0
2020-05-15,12091,Okaloosa,-10.0,3.0,60.0,-27.0,-29.0,11.0
2020-05-15,12093,Okeechobee,-27.0,-12.0,-47.0,-64.0,-26.0,10.0
2020-05-15,12095,Orange,-45.0,-20.0,-66.0,-70.0,-46.0,19.0
2020-05-15,12097,Osceola,-35.0,-19.0,-29.0,-45.0,-45.0,19.0
2020-05-15,12099,Palm Beach,-38.0,-19.0,-51.0,-52.0,-40.0,20.0
2020-05-15,12101,Pasco,-20.0,-6.0,-15.0,-8.0,-37.0,14.0
2020-05-15,12103,Pinellas,-29.0,-10.0,9.0,-33.0,-38.0,15.0
2020-05-15,12105,Polk,-22.0,-11.0,-22.0,-19.0,-35.0,14.0
2020-05-15,12107,Putnam,-9.0,1.0,-8.0,,-28.0,9.0
2020-05-15,12109,St. Johns,-19.0,0.0,-9.0,-13.0,-43.0,15.0
2020-05-15,12111,St. Lucie,-28.0,-14.0,-41.0,-21.0,-35.0,16.0
2020-05-15,12113,Santa Rosa,0.0,8.0,68.0,,-30.0,11.0
2020-05-15,12115,Sarasota,-37.0,-20.0,-49.0,-36.0,-32.0,13.0
2020-05-15,12117,Seminole,-27.0,-10.0,-11.0,-44.0,-46.0,19.0
2020-05-15,12119,Sumter,-34.0,-17.0,-41.0,-9.0,-29.0,9.0
2020-05-15,12121,Suwannee,-16.0,0.0,,-10.0,-27.0,8.0
2020-05-15,12123,Taylor,-6.0,13.0,,,-21.0,
2020-05-15,12125,Union,,,,,-25.0,
2020-05-15,12127,Volusia,-22.0,-6.0,-1.0,-30.0,-36.0,13.0
2020-05-15,12129,Wakulla,0.0,6.0,,,-39.0,14.0
2020-05-15,12131,Walton,-13.0,-1.0,26.0,-12.0,-26.0,8.0
2020-05-15,12133,Washington,-16.0,16.0,,,-28.0,
2020-05-16,12001,Alachua,-38.0,-16.0,-33.0,-36.0,-21.0,9.0
2020-05-16,12003,Baker,-2.0,,,,-9.0,
2020-05-16,12005,Bay,3.0,13.0,87.0,-25.0,-10.0,3.0
2020-05-16,12007,Bradford,-12.0,19.0,,,-10.0,
2020-05-16,12009,Brevard,-25.0,-9.0,-18.0,-32.0,-22.0,9.0
2020-05-16,12011,Broward,-43.0,-15.0,-51.0,-66.0,-32.0,15.0
2020-05-16,12015,Charlotte,-32.0,-12.0,-24.0,-27.0,-21.0,7.0
2020-05-16,12017,Citrus,-17.0,-5.0,7.0,,-19.0,6.0
2020-05-16,12019,Clay,-19.0,2.0,-18.0,,-19.0,6.0
2020-05-16,12021,Collier,-39.0,-23.0,-47.0,-32.0,-29.0,10.0
2020-05-16,12023,Columbia,-13.0,5.0,42.0,-9.0,-12.0,4.0
2020-05-16,12027,DeSoto,-23.0,-2.0,-19.0,,-5.0,
2020-05-16,12029,Dixie,,,,,0.0,
2020-05-16,12031,Duval,-20.0,-1.0,10.0,-26.0,-20.0,6.0
2020-05-16,12033,Escambia,-15.0,6.0,,-14.0,-16.0,5.0
2020-05-16,12035,Flagler,-20.0,-6.0,-18.0,,-23.0,8.0
2020-05-16,12037,Franklin,,,,,-19.0,
2020-05-16,12039,Gadsden,-16.0,-3.0,,-21.0,-16.0,
2020-05-16,12041,Gilchrist,,,,,-13.0,
2020-05-16,12043,Glades,,,-69.0,-11.0,-4.0,
2020-05-16,12045,Gulf,,,,,-12.0,
2020-05-16,12047,Hamilton,,,,-32.0,,
2020-05-16,12049,Hardee,-16.0,,-19.0,,-9.0,
2020-05-16,12051,Hendry,-18.0,-12.0,-39.0,,-16.0,
2020-05-16,12053,Hernando,-15.0,2.0,4.0,,-17.0,7.0
2020-05-16,12055,Highlands,-30.0,-11.0,-42.0,,-14.0,6.0
2020-05-16,12057,Hillsborough,-33.0,-12.0,-27.0,-55.0,-24.0,9.0
2020-05-16,12059,Holmes,,,,,-7.0,
2020-05-16,12061,Indian River,-30.0,-17.0,-18.0,-38.0,-24.0,9.0
2020-05-16,12063,Jackson,-5.0,5.0,,-8.0,-11.0,
2020-05-16,12069,Lake,-24.0,-8.0,-22.0,-30.0,-23.0,8.0
2020-05-16,12071,Lee,-34.0,-15.0,-29.0,-65.0,-25.0,8.0
2020-05-16,12073,Leon,-30.0,-9.0,-9.0,-42.0,-20.0,8.0
2020-05-16,12075,Levy,0.0,3.0,13.0,,-12.0,
2020-05-16,12079,Madison,,,,-14.0,-10.0,
2020-05-16,12081,Manatee,-27.0,-8.0,11.0,-14.0,-20.0,8.0
2020-05-16,12083,Marion,-21.0,-4.0,-23.0,-11.0,-17.0,6.0
2020-05-16,12085,Martin,-32.0,-15.0,-33.0,-22.0,-25.0,10.0
2020-05-16,12086,Miami-Dade,-44.0,-15.0,-60.0,-59.0,-32.0,15.0
2020-05-16,12087,Monroe,-63.0,-42.0,-71.0,-74.0,-41.0,11.0
2020-05-16,12089,Nassau,-10.0,-3.0,72.0,,-16.0,5.0
2020-05-16,12091,Okaloosa,-7.0,10.0,107.0,-21.0,-12.0,4.0
2020-05-16,12093,Okeechobee,-24.0,-7.0,-33.0,-71.0,-17.0,
2020-05-16,12095,Orange,-48.0,-20.0,-71.0,-76.0,-35.0,12.0
2020-05-16,12097,Osceola,-38.0,-21.0,-28.0,-40.0,-37.0,12.0
2020-05-16,12099,Palm Beach,-36.0,-15.0,-46.0,-49.0,-27.0,13.0
2020-05-16,12101,Pasco,-20.0,-5.0,-20.0,-1.0,-19.0,7.0
2020-05-16,12103,Pinellas,-26.0,-8.0,22.0,-31.0,-23.0,8.0
2020-05-16,12105,Polk,-24.0,-10.0,-25.0,-18.0,-24.0,8.0
2020-05-16,12107,Putnam,-5.0,5.0,-29.0,,-21.0,6.0
2020-05-16,12109,St. Johns,-18.0,-1.0,-17.0,-12.0,-25.0,8.0
2020-05-16,12111,St. Lucie,-21.0,-8.0,-15.0,-6.0,-22.0,10.0
2020-05-16,12113,Santa Rosa,4.0,17.0,114.0,,-10.0,4.0
2020-05-16,12115,Sarasota,-35.0,-16.0,-21.0,-27.0,-24.0,9.0
2020-05-16,12117,Seminole,-30.0,-10.0,-25.0,-46.0,-26.0,10.0
2020-05-16,12119,Sumter,-38.0,-15.0,-41.0,-15.0,-21.0,7.0
2020-05-16,12121,Suwannee,-10.0,8.0,53.0,-14.0,-9.0,
2020-05-16,12123,Taylor,-5.0,23.0,,,-9.0,
2020-05-16,12127,Volusia,-18.0,-2.0,4.0,-29.0,-22.0,7.0
2020-05-16,12129,Wakulla,8.0,16.0,72.0,,-7.0,
2020-05-16,12131,Walton,-9.0,6.0,24.0,1.0,-19.0,4.0
2020-05-16,12133,Washington,-9.0,,,,-13.0,
2020-05-17,12001,Alachua,-38.0,-18.0,-20.0,-37.0,-24.0,8.0
2020-05-17,12003,Baker,9.0,,,,-7.0,
2020-05-17,12005,Bay,7.0,14.0,94.0,-18.0,-11.0,3.0
2020-05-17,12007,Bradford,-8.0,26.0,,,-18.0,
2020-05-17,12009,Brevard,-21.0,-10.0,22.0,-28.0,-22.0,7.0
2020-05-17,12011,Broward,-45.0,-21.0,-41.0,-69.0,-32.0,13.0
2020-05-17,12015,Charlotte,-32.0,-14.0,2.0,-17.0,-25.0,6.0
2020-05-17,12017,Citrus,-17.0,-7.0,16.0,,-23.0,5.0
2020-05-17,12019,Clay,-16.0,2.0,-2.0,,-20.0,6.0
2020-05-17,12021,Collier,-41.0,-25.0,-40.0,-42.0,-33.0,9.0
2020-05-17,12023,Columbia,-10.0,5.0,7.0,-13.0,-14.0,3.0
2020-05-17,12027,DeSoto,-16.0,-6.0,-13.0,,-17.0,
2020-05-17,12029,Dixie,,,,,-4.0,
2020-05-17,12031,Duval,-18.0,-4.0,36.0,-32.0,-20.0,6.0
2020-05-17,12033,Escambia,-13.0,4.0,50.0,-20.0,-19.0,5.0
2020-05-17,12035,Flagler,-16.0,-9.0,20.0,,-26.0,6.0
2020-05-17,12037,Franklin,,,,,-21.0,
2020-05-17,12039,Gadsden,-11.0,-8.0,,-25.0,-24.0,
2020-05-17,12041,Gilchrist,,,,,-9.0,
2020-05-17,12043,Glades,,,-61.0,-10.0,,
2020-05-17,12047,Hamilton,,,,-26.0,,
2020-05-17,12049,Hardee,-19.0,-3.0,-20.0,,-21.0,
2020-05-17,12051,Hendry,-15.0,-5.0,-52.0,,-16.0,
2020-05-17,12053,Hernando,-15.0,0.0,25.0,,-21.0,6.0
2020-05-17,12055,Highlands,-29.0,-13.0,-29.0,,-23.0,6.0
2020-05-17,12057,Hillsborough,-31.0,-15.0,-18.0,-57.0,-26.0,8.0
2020-05-17,12059,Holmes,,,,,-6.0,
2020-05-17,12061,Indian River,-31.0,-19.0,35.0,-36.0,-25.0,7.0
2020-05-17,12063,Jackson,-5.0,9.0,,-6.0,-20.0,
2020-05-17,12065,Jefferson,,,,-30.0,,
2020-05-17,12069,Lake,-25.0,-12.0,-16.0,-37.0,-29.0,7.0
2020-05-17,12071,Lee,-35.0,-17.0,-18.0,-64.0,-27.0,7.0
2020-05-17,12073,Leon,-30.0,-14.0,7.0,-46.0,-25.0,7.0
2020-05-17,12075,Levy,2.0,8.0,22.0,,-19.0,
2020-05-17,12079,Madison,,,,-8.0,-20.0,
2020-05-17,12081,Manatee,-26.0,-8.0,37.0,-26.0,-23.0,6.0
2020-05-17,12083,Marion,-22.0,-9.0,-8.0,-13.0,-19.0,5.0
2020-05-17,12085,Martin,-29.0,-21.0,11.0,-25.0,-25.0,8.0
2020-05-17,12086,Miami-Dade,-47.0,-24.0,-60.0,-65.0,-32.0,13.0
2020-05-17,12087,Monroe,-65.0,-47.0,-69.0,-82.0,-45.0,9.0
2020-05-17,12089,Nassau,-4.0,4.0,112.0,,-18.0,5.0
2020-05-17,12091,Okaloosa,-7.0,7.0,97.0,-31.0,-16.0,5.0
2020-05-17,12093,Okeechobee,-27.0,-10.0,-33.0,-71.0,-22.0,
2020-05-17,12095,Orange,-53.0,-24.0,-65.0,-78.0,-38.0,10.0
2020-05-17,12097,Osceola,-41.0,-23.0,-23.0,-49.0,-40.0,10.0
2020-05-17,12099,Palm Beach,-37.0,-19.0,-31.0,-53.0,-28.0,11.0
2020-05-17,12101,Pasco,-19.0,-9.0,9.0,-4.0,-22.0,6.0
2020-05-17,12103,Pinellas,-25.0,-10.0,62.0,-29.0,-24.0,7.0
2020-05-17,12105,Polk,-24.0,-13.0,-22.0,-14.0,-28.0,7.0
2020-05-17,12107,Putnam,2.0,6.0,-12.0,,-22.0,5.0
2020-05-17,12109,St. Johns,-17.0,1.0,10.0,-14.0,-26.0,6.0
2020-05-17,12111,St. Lucie,-23.0,-11.0,33.0,-15.0,-21.0,7.0
2020-05-17,12113,Santa Rosa,2.0,7.0,65.0,,-16.0,5.0
2020-05-17,12115,Sarasota,-32.0,-17.0,5.0,-29.0,-25.0,7.0
2020-05-17,12117,Seminole,-29.0,-15.0,-10.0,-45.0,-28.0,9.0
2020-05-17,12119,Sumter,-38.0,-21.0,-42.0,-15.0,-28.0,6.0
2020-05-17,12121,Suwannee,-11.0,9.0,,-22.0,-19.0,
2020-05-17,12123,Taylor,,,,,-14.0,
2020-05-17,12127,Volusia,-16.0,-4.0,28.0,-30.0,-25.0,6.0
2020-05-17,12129,Wakulla,5.0,,,,-11.0,
2020-05-17,12131,Walton,0.0,13.0,44.0,0.0,-17.0,3.0
2020-05-17,12133,Washington,-10.0,,,,-14.0,
2020-05-18,12001,Alachua,-31.0,-17.0,-32.0,-42.0,-39.0,15.0
2020-05-18,12003,Baker,3.0,,,-30.0,-27.0,
2020-05-18,12005,Bay,-3.0,1.0,9.0,-23.0,-24.0,8.0
2020-05-18,12007,Bradford,-14.0,15.0,,,-23.0,
2020-05-18,12009,Brevard,-23.0,-13.0,-23.0,-23.0,-35.0,12.0
2020-05-18,12011,Broward,-39.0,-26.0,-51.0,-63.0,-41.0,19.0
2020-05-18,12013,Calhoun,,,,,-22.0,
2020-05-18,12015,Charlotte,-35.0,-21.0,-50.0,-26.0,-28.0,10.0
2020-05-18,12017,Citrus,-22.0,-11.0,-40.0,,-24.0,9.0
2020-05-18,12019,Clay,-11.0,-4.0,-3.0,,-35.0,12.0
2020-05-18,12021,Collier,-41.0,-29.0,-61.0,-34.0,-32.0,12.0
2020-05-18,12023,Columbia,-10.0,1.0,,-12.0,-23.0,7.0
2020-05-18,12027,DeSoto,-23.0,-15.0,-50.0,,-20.0,8.0
2020-05-18,12029,Dixie,,,,,-12.0,
2020-05-18,12031,Duval,-17.0,-6.0,9.0,-33.0,-37.0,12.0
2020-05-18,12033,Escambia,-18.0,-4.0,-19.0,-26.0,-30.0,11.0
2020-05-18,12035,Flagler,-17.0,-8.0,-24.0,,-32.0,9.0
2020-05-18,12037,Franklin,,,,,-20.0,
2020-05-18,12039,Gadsden,-17.0,-6.0,,-25.0,-29.0,10.0
2020-05-18,12041,Gilchrist,,,,,-26.0,
2020-05-18,12043,Glades,,,,-18.0,-16.0,
2020-05-18,12045,Gulf,,,,,-18.0,
2020-05-18,12047,Hamilton,,,,-22.0,-12.0,
2020-05-18,12049,Hardee,-25.0,-20.0,-41.0,,-24.0,
2020-05-18,12051,Hendry,-25.0,-21.0,-58.0,,-27.0,9.0
2020-05-18,12053,Hernando,-17.0,-7.0,-37.0,,-32.0,10.0
2020-05-18,12055,Highlands,-29.0,-18.0,-58.0,,-23.0,7.0
2020-05-18,12057,Hillsborough,-27.0,-18.0,-33.0,-55.0,-42.0,16.0
2020-05-18,12059,Holmes,,,,,-21.0,
2020-05-18,12061,Indian River,-28.0,-18.0,-24.0,-26.0,-30.0,10.0
